variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes,network_variant,net_nodes,net_edges,net_mean_degree,net_avg_path,net_density,net_betw_max,net_betw_mean,enc_share_remembered,enc_share_ever,enc_distinct,net_edges_removed
PM2_P3_space_speed2,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3278739116108791,0.06355140186915888,0.6268569000237356,2.483699709526935,2.1123311476262954,5.0,58.12,7.9571889332514845,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7844855941918737,0.88096038299388,4.959595959595959,0
PM2_P3_space_speed2,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.28605394466082873,0.05388940955951265,0.6241865371087498,2.5003009669232763,2.125078080960371,5.0,59.69,7.675009932856031,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7995353009153666,0.9002729235638575,4.95,0
PM2_P3_space_speed2,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32162591645663385,0.05688888888888889,0.6299323951976074,2.451014839160168,2.0867983503676553,5.0,59.82,7.639340066873482,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7874913939075335,0.8871108335177108,5.04,0
PM2_P3_space_speed2,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3162231816571942,0.05848670756646217,0.6246010557709667,2.511610356142788,2.134208496068422,5.0,60.31,7.75273901526763,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.800687254860152,0.8855764972351424,5.5353535353535355,0
PM2_P3_space_speed2,P3,1669164794,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3097582100015721,0.07103321033210332,0.6488382322505174,2.490298633714234,2.122006553421491,5.0,60.8,7.732397994770569,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7771768183677936,0.8792223090903118,5.155778894472362,0
PM2_P3_space_speed2,P3,126337246,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.35335013274234944,0.0674259681093394,0.6547776334579999,2.4574627351471636,2.0969257148093305,5.0,60.84,7.557054129484097,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7773599878605466,0.8763475377711294,5.206030150753769,0
PM2_P3_space_speed2,P3,798359651,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32259310557513177,0.06135531135531135,0.6231574415383132,2.4779146386834885,2.106963199254454,5.0,58.98,7.975829209149472,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7857640919626697,0.8828677283309379,5.256281407035176,0
PM2_P3_space_speed2,P3,317149051,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3504575064425935,0.06959219858156028,0.6457381619071706,2.4830152863166894,2.1155598614347855,5.0,59.16,7.631280732365219,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7814420601721441,0.8780457058869127,5.29,0
PM2_P3_space_speed2,P3,433399445,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,5,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3244401691283628,0.06219673577415086,0.6354035609062886,2.4850291147861125,2.115104004010147,5.0,61.69,7.392911666578775,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.7806821222946566,0.8762422517029371,5.266331658291457,0
PM2_P3_space_speed2,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,2.032377463821287,4.157855019221317,3.732759508141311,15.0,59.79,7.607308421874097,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.8363480980487278,0.8909339839111361,4.914572864321608,0
PM2_P3_space_speed2,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,2.0054364548042254,4.178735907434661,3.744076016908574,15.0,58.12,7.9571889332514845,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.827458056815063,0.88096038299388,4.959595959595959,0
PM2_P3_space_speed2,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,2.0073246446346618,4.203732824890768,3.764451188839548,15.0,59.69,7.675009932856031,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.8493779605854883,0.9002729235638575,4.95,0
PM2_P3_space_speed2,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,2.0264086515058186,4.125129115957725,3.7053850230673437,15.0,59.82,7.639340066873482,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.8299746327265121,0.8871108335177108,5.04,0
PM2_P3_space_speed2,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,2.0018633828927297,4.214142651223493,3.77168679755734,15.0,60.31,7.75273901526763,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.8424160743341581,0.8855764972351424,5.5353535353535355,0
PM2_P3_space_speed2,P3,1669164794,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3180037352420736,0.0544280442804428,2.053131778274448,4.182510819121455,3.7566350109520537,15.0,60.8,7.732397994770569,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.8301502708777907,0.8792223090903118,5.155778894472362,0
PM2_P3_space_speed2,P3,798359651,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3297790427965865,0.046703296703296704,1.9986983618167131,4.169094407355651,3.7350151982478645,15.0,58.98,7.975829209149472,1.0,False,True,7.153272700316907e-15,0,baseline,1024,1888,3.6875,23.17564027370479,0.003604594330400782,0.10896384010298515,0.01845320591177862,0.8327513849244865,0.8828677283309379,5.256281407035176,0
