variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,stabilized_at,nb_character_changes
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,2.0018633828927297,4.214142651223493,3.77168679755734,15.0,60.31,7.75273901526763,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,0.20647549276425736,0.7976025883045171,0.6793771691964655,15.0,59.79,7.607308421874097,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,0.20108729096084488,0.8023589398813897,0.6821046100972805,15.0,58.12,7.9571889332514845,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,0.20146492892693216,0.8084796309451157,0.6870766905414789,15.0,59.69,7.675009932856031,1.0,False,False,15000,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,0.20528173030116365,0.7896618820009292,0.6727858516609757,15.0,59.82,7.639340066873482,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,0.20037267657854582,0.8113293801640495,0.689138039446949,15.0,60.31,7.75273901526763,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32205722487905536,0.04922644163150492,0.5161887319106438,2.457918432907057,2.0695724927077745,15.0,59.79,7.607308421874097,1.0,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3362805698807618,0.04719626168224299,0.5027182274021125,2.468476523825967,2.075324864541196,15.0,58.12,7.9571889332514845,1.0,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29424702704513483,0.03748828491096532,0.5036623223173308,2.4858102906147423,2.089380696955261,15.0,59.69,7.675009932856031,1.0,False,False,15000,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3275604315075756,0.04488888888888889,0.5132043257529095,2.4360224700947715,2.0514588412263994,15.0,59.82,7.639340066873482,1.0,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,15,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3222798272013275,0.04621676891615542,0.500931691446365,2.4963378793575584,2.0972566417753193,15.0,60.31,7.75273901526763,1.0,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32893378049036437,0.03563056727613689,1.8784700138309076,4.162649838794792,3.705813873802014,48.97,59.79,7.607308421874097,0.79,False,False,-1,0
S1_P3_space,P3,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3432671073712203,0.03271028037383177,1.849135404386199,4.18350882504686,3.7166341409147297,48.985,58.12,7.9571889332514845,0.805,False,False,-1,0
S1_P3_space,P3,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29956599505785986,0.026710402999062792,1.8504810430125995,4.208431984343854,3.7368417960776026,48.95,59.69,7.675009932856031,0.815,False,False,11000,0
S1_P3_space,P3,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.33427744073312327,0.03155555555555556,1.8488414385367893,4.130862580669639,3.67445835224307,49.07,59.82,7.639340066873482,0.825,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3273083064451833,0.03640081799591002,1.842768043158739,4.219014792666946,3.743765442765303,49.25,60.31,7.75273901526763,0.845,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32893378049036437,0.03563056727613689,0.17569400276618144,0.7976025883045171,0.6732208711968501,48.97,59.79,7.607308421874097,0.79,False,False,-1,0
S1_P3_space,P3,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3432671073712203,0.03271028037383177,0.16982708087723974,0.8023589398813897,0.67585256808056,48.985,58.12,7.9571889332514845,0.805,False,False,-1,0
S1_P3_space,P3,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29956599505785986,0.026710402999062792,0.17009620860251978,0.8084796309451157,0.6808029464765962,48.95,59.69,7.675009932856031,0.815,False,False,11000,0
S1_P3_space,P3,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.33427744073312327,0.03155555555555556,0.16976828770735772,0.7896618820009292,0.6656831631422149,49.07,59.82,7.639340066873482,0.825,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3273083064451833,0.03640081799591002,0.16855360863174768,0.8113293801640495,0.6827742258575892,49.25,60.31,7.75273901526763,0.845,False,False,-1,0
S1_P3_space,P3,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.32893378049036437,0.03563056727613689,0.4392350069154536,2.448328793760106,2.0465100363911746,48.97,59.79,7.607308421874097,0.79,False,False,-1,0
S1_P3_space,P3,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3432671073712203,0.03271028037383177,0.42456770219309936,2.458930688601573,2.05205809131988,48.985,58.12,7.9571889332514845,0.805,False,False,-1,0
S1_P3_space,P3,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.29956599505785986,0.026710402999062792,0.4252405215062995,2.4764119717085715,2.066177681668117,48.95,59.69,7.675009932856031,0.815,False,False,11000,0
S1_P3_space,P3,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.33427744073312327,0.03155555555555556,0.42442071926839464,2.424555540670939,2.02452857639043,49.07,59.82,7.639340066873482,0.825,False,False,-1,0
S1_P3_space,P3,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,False,0.0,0.5,100,50,30,2.0,20000,0.7999999999999999,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.3273083064451833,0.03640081799591002,0.42138402157936933,2.486593596470649,2.073551681492392,49.25,60.31,7.75273901526763,0.845,False,False,-1,0
