variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes
S1_P12_space,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16283732009562657,0.0,0.16283732009562657,162.86,162.86,13.989365062203365,0.0,True,True,0.0018822795291181164,1853
S1_P12_space,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16887457070167577,0.0,0.16887457070167577,160.33,160.33,14.253828480335542,0.0,True,True,0.0,1357
S1_P12_space,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1684333230633021,0.0,0.1684333230633021,160.81,160.81,14.225486807568164,0.0,True,True,0.005804135216541598,1754
S1_P12_space,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19247749186053972,0.0,0.19247749186053972,163.25,163.25,14.055285500991694,0.0,True,True,0.0,1645
S1_P12_space,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.0,0.5,100,0,30,2.0,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13400820181301498,0.0,0.13400820181301498,162.4,162.4,14.097427319711587,0.0,True,True,0.0,1327
S1_P12_space,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.07799999999999999,0.010499999999999999,0.7895,0.03350000000000001,0.044,0.03700000000000001,0.0075000000000000015,0.9608107168269496,0.05335097001763668,1.3097692282375175,1.298365086446761,1.304061013329558,162.0,162.0,13.963611959279365,0.0,False,False,-0.03274426697706681,6203
S1_P12_space,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.047999999999999994,0.011999999999999999,0.8234999999999999,0.0645,0.0485,0.0005,0.003,0.9666057277301933,0.03849597135183527,1.2492676940770988,1.2553176796761336,1.2500560847295572,161.59,161.59,14.154481351262438,0.0,False,True,-0.005463261853048512,5557
S1_P12_space,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.101,0.007000000000000001,0.7815000000000001,0.058499999999999996,0.027999999999999997,0.013500000000000002,0.010499999999999999,0.9710291073960114,0.04448398576512456,1.25746768865498,1.2672308295440549,1.2608393763891947,160.96,160.96,14.153293804531529,0.0,False,False,-0.025329845319382375,5680
S1_P12_space,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.09049999999999998,0.013500000000000002,0.7645,0.040000000000000015,0.05700000000000001,0.026999999999999996,0.0075000000000000015,0.951235037644121,0.05982905982905983,1.2629466873712496,1.2545891440256924,1.2618254308544645,161.74,161.74,14.175334375765372,0.0,False,True,-0.007307093228372548,5604
S1_P12_space,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.052500000000000005,0.013500000000000002,0.7835000000000001,0.0655,0.05249999999999999,0.0095,0.023,0.9512744878465462,0.07463295269168026,1.2518291882819885,1.2733249359409082,1.2533008263095942,160.91,160.91,14.021271367610273,0.0,False,True,-0.012470977883912635,5509
S1_P12_space,P1P2,2121129191,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.08099999999999999,0.018,0.5040000000000001,0.18400000000000002,0.1305,0.043,0.03949999999999999,0.8324044562704754,0.15857461024498887,0.127102735660196,0.1261774511046437,0.1282346404530559,163.06,163.06,14.175675842902638,0.0,False,False,-0.07704705218820766,8560
S1_P12_space,P1P2,686818433,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.0645,0.016500000000000004,0.6765000000000001,0.09399999999999999,0.06999999999999999,0.047,0.03150000000000001,0.9047241796461126,0.12424503882657463,0.10808167659263146,0.09673020197522611,0.10719099610473454,161.27,161.27,13.926254860654055,0.0,False,True,-0.012060168240675526,7786
S1_P12_space,P1P2,744720527,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.16099999999999998,0.013500000000000002,0.7154999999999999,0.0445,0.026000000000000002,0.03500000000000001,0.0045000000000000005,0.952550728455954,0.05642361111111111,0.11976085477036609,0.1246106797488615,0.12001545362608237,162.77,162.77,14.120383154723006,0.0,False,True,-0.006689666758669599,7850
S1_P12_space,P1P2,381425458,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.131,0.006500000000000001,0.6459999999999999,0.1105,0.08049999999999999,0.024,0.0015,0.9310406367478669,0.07996560619088564,0.13244488906960564,0.1293456649922214,0.13170370399947887,163.47,163.47,14.000301109802868,0.0,False,True,-0.01127930111720227,8580
S1_P12_space,P1P2,1620985466,200,False,weak_PD,1.6,1.0,0.0,0.0,True,0.01,0.5,100,0,30,2.0,100000,0.09999999999999999,0.012,0.659,0.122,0.03949999999999999,0.036000000000000004,0.03150000000000001,0.8974146777057891,0.0958904109589041,0.13307937714258575,0.14716759281506306,0.13565833733640262,163.24,163.24,14.097867203902144,0.0,False,True,-0.010198288793155173,9076
